sort,proddesc,batch,GL_reviewed,label_filename,label_completed(1=yes),URL,Link,Reference,publication_id,title,year,scale,north,south,east,west,series,authors
333,1149,3,yes,USGS_GQ-1625_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1149.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1149.htm,"Braddock, W.A., Calvert, R.H., O'Connor, J.T., and Swann, G.A., 1989, Geologic map of the Horsetooth Reservoir quadrangle, Larimer County, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-1625, scale 1:24,000.",1149,"Geologic map of the Horsetooth Reservoir quadrangle, Larimer County, Colorado",1989,24000,40.625,40.5,-105.125,-105.25,Geologic Quadrangle Map GQ-1625,"Braddock, W.A.; Calvert, R.H.; O'Connor, J.T.; Swann, G.A."
334,1138,3,yes,USGS_GQ-1614_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1138.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1138.htm,"Braddock, W.A., Cole, J.C., and Eggler, D.H., 1989, Geologic map of the Diamond Peak quadrangle, Larimer County, Colorado, and Albany County, Wyoming: U.S. Geological Survey, Geologic Quadrangle Map GQ-1614, scale 1:24,000.",1138,"Geologic map of the Diamond Peak quadrangle, Larimer County, Colorado, and Albany County, Wyoming",1989,24000,41,40.875,-105.5,-105.625,Geologic Quadrangle Map GQ-1614,"Braddock, W.A.; Cole, J.C.; Eggler, D.H."
335,1141,3,yes,USGS_GQ-1617_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1141.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1141.htm,"Braddock, W.A., and Connor, J.J., 1988, Geologic map of the Livermore Mountain quadrangle, Larimer County, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-1617, scale 1:24,000.",1141,"Geologic map of the Livermore Mountain quadrangle, Larimer County, Colorado",1988,24000,40.875,40.75,-105.25,-105.375,Geologic Quadrangle Map GQ-1617,"Braddock, W.A.; Connor, J.J."
336,8820,3,yes,USGS_OF-73-30_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_8820.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_8820.htm,"Braddock, W.A., Connor, J.J., Swann, G.A., and Wohlford, D.D., 1973, Geologic map and sections of the Laporte quadrangle, Larimer County, Colorado: U.S. Geological Survey, Open-File Report OF-73-30, scale 1:24,000.",8820,"Geologic map and sections of the Laporte quadrangle, Larimer County, Colorado",1973,24000,40.75,40.625,-105.125,-105.25,Open-File Report OF-73-30,"Braddock, W.A.; Connor, J.J.; Swann, G.A.; Wohlford, D.D."
337,1145,3,yes,USGS_GQ-1621_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1145.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1145.htm,"Braddock, W.A., Connor, J.J., Swann, G.A., and Wohlford, D.D., 1988, Geologic map of the Laporte quadrangle, Larimer County, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-1621, scale 1:24,000.",1145,"Geologic map of the Laporte quadrangle, Larimer County, Colorado",1988,24000,40.75,40.625,-105.125,-105.25,Geologic Quadrangle Map GQ-1621,"Braddock, W.A.; Connor, J.J.; Swann, G.A.; Wohlford, D.D."
340,1147,3,yes,USGS_GQ-1623_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1147.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1147.htm,"Braddock, W.A., and LaFountain, L.J., 1988, Geologic map of the Crystal Mountain quadrangle, Larimer County, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-1623, scale 1:24,000.",1147,"Geologic map of the Crystal Mountain quadrangle, Larimer County, Colorado",1988,24000,40.625,40.5,-105.375,-105.5,Geologic Quadrangle Map GQ-1623,"Braddock, W.A.; LaFountain, L.J."
341,2131,3,yes,USGS_GQ-829_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2131.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2131.htm,"Braddock, W.A., Nutalaya, Prinya, Gawarecki, S.J., and Curtin, G.C., 1970, Geologic map of the Drake quadrangle, Larimer County, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-829, scale 1:24,000.",2131,"Geologic map of the Drake quadrangle, Larimer County, Colorado",1970,24000,40.5,40.375,-105.25,-105.375,Geologic Quadrangle Map GQ-829,"Braddock, W.A.; Nutalaya, Prinya; Gawarecki, S.J.; Curtin, G.C."
342,1152,3,yes,USGS_GQ-1628_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1152.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1152.htm,"Braddock, W.A., Nutalay, Prinya, and Colton, R.B., 1988, Geologic map of the Carter Lake Reservoir quadrangle, Boulder and Larimer Counties, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-1628, scale 1:24,000.",1152,"Geologic map of the Carter Lake Reservoir quadrangle, Boulder and Larimer Counties, Colorado",1988,24000,40.375,40.25,-105.125,-105.25,Geologic Quadrangle Map GQ-1628,"Braddock, W.A.; Nutalay, Prinya; Colton, R.B."
343,1148,3,yes,USGS_GQ-1624_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1148.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1148.htm,"Braddock, W.A., O'Connor, J.T., and Curtin, G.C., 1989, Geologic map of the Buckhorn Mountain quadrangle, Larimer County, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-1624, scale 1:24,000.",1148,"Geologic map of the Buckhorn Mountain quadrangle, Larimer County, Colorado",1989,24000,40.625,40.5,-105.25,-105.375,Geologic Quadrangle Map GQ-1624,"Braddock, W.A.; O'Connor, J.T.; Curtin, G.C."
344,1142,3,yes,USGS_GQ-1618_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1142.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1142.htm,"Braddock, W.A., Wohlford, D.D., and Connor, J.J., 1988, Geologic map of the Livermore quadrangle, Larimer County, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-1618, scale 1:24,000.",1142,"Geologic map of the Livermore quadrangle, Larimer County, Colorado",1988,24000,40.875,40.75,-105.125,-105.25,Geologic Quadrangle Map GQ-1618,"Braddock, W.A.; Wohlford, D.D.; Connor, J.J."
346,6454,3,yes,USGS_MF-1079_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_6454.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_6454.htm,"Brenner-Tourtelot, E.F., 1979, Geologic map of the lithium-bearing rocks in parts of the Frenchman Mountain and Henderson quadrangles, Clark County, Nevada: U.S. Geological Survey, Miscellaneous Field Studies Map MF-1079, scale 1:24,000.",6454,"Geologic map of the lithium-bearing rocks in parts of the Frenchman Mountain and Henderson quadrangles, Clark County, Nevada",1979,24000,36.2028,36.07,-114.875,-115,Miscellaneous Field Studies Map MF-1079,"Brenner-Tourtelot, E.F."
354,19599,3,yes,USGS_C-42_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_19599.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_19599.htm,"Briggs, R.P., 1957, Coal resources of the Campton quadrangle, Wolfe, Lee, and Breathitt Counties, Kentucky: U.S. Geological Survey, Coal Investigations Map C-42, scale 1:24,000.",19599,"Coal resources of the Campton quadrangle, Wolfe, Lee, and Breathitt Counties, Kentucky",1957,24000,37.75,37.625,-83.5,-83.625,Coal Investigations Map C-42,"Briggs, R.P."
360,20694,3,yes,USGS_B-1063-B_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_20694.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_20694.htm,"Brobst, D.A., 1961, Geology of the Dewey quadrangle, Wyoming - South Dakota: U.S. Geological Survey, Bulletin 1063-B, scale 1:24,000.",20694,"Geology of the Dewey quadrangle, Wyoming - South Dakota",1961,24000,43.625,43.5,-104,-104.125,Bulletin 1063-B,"Brobst, D.A."
361,20701,3,yes,USGS_B-1063-I_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_20701.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_20701.htm,"Brobst, D.A., and Epstein, J.B., 1963, Geology of the Fanny Peak quadrangle, Wyoming - South Dakota: U.S. Geological Survey, Bulletin 1063-I, scale 1:24,000.",20701,"Geology of the Fanny Peak quadrangle, Wyoming - South Dakota",1963,24000,43.875,43.75,-104,-104.125,Bulletin 1063-I,"Brobst, D.A.; Epstein, J.B."
362,1909,3,yes,USGS_GQ-596_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1909.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1909.htm,"Brock, M.R., and Singewald, Q.D., 1968, Geologic map of the Mount Tyndall quadrangle, Custer County, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-596, scale 1:24,000.",1909,"Geologic map of the Mount Tyndall quadrangle, Custer County, Colorado",1968,24000,38.25,38.125,-105.25,-105.375,Geologic Quadrangle Map GQ-596,"Brock, M.R.; Singewald, Q.D."
363,2005,3,yes,USGS_GQ-697_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2005.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2005.htm,"Brokaw, A.L., 1967, Geologic map and sections of the Ely quadrangle, White Pine County, Nevada: U.S. Geological Survey, Geologic Quadrangle Map GQ-697, scale 1:24,000.",2005,"Geologic map and sections of the Ely quadrangle, White Pine County, Nevada",1967,24000,39.25,39.125,-114.875,-115,Geologic Quadrangle Map GQ-697,"Brokaw, A.L."
364,2064,3,yes,USGS_GQ-758_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2064.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2064.htm,"Brokaw, A.L., and Barosh, P.J., 1968, Geologic map of the Riepetown quadrangle, White Pine County, Nevada: U.S. Geological Survey, Geologic Quadrangle Map GQ-758, scale 1:24,000.",2064,"Geologic map of the Riepetown quadrangle, White Pine County, Nevada",1968,24000,39.375,39.25,-115,-115.125,Geologic Quadrangle Map GQ-758,"Brokaw, A.L.; Barosh, P.J."
365,10629,3,yes,USGS_GQ-1085_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10629.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10629.htm,"Brokaw, A.L., Bauer, H.L., and Breitrick, R.A., 1973, Geologic map of the Ruth quadrangle, White Pine County, Nevada: U.S. Geological Survey, Geologic Quadrangle Map GQ-1085, scale 1:24,000.",10629,"Geologic map of the Ruth quadrangle, White Pine County, Nevada",1973,24000,39.375,39.25,-114.875,-115,Geologic Quadrangle Map GQ-1085,"Brokaw, A.L.; Bauer, H.L.; Breitrick, R.A."
366,945,3,yes,USGS_GQ-476_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_945.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_945.htm,"Brokaw, A.L., and Heidrick, Tom, 1966, Geologic map and sections of the Giroux Wash quadrangle, White Pine County, Nevada: U.S. Geological Survey, Geologic Quadrangle Map GQ-476, scale 1:24,000.",945,"Geologic map and sections of the Giroux Wash quadrangle, White Pine County, Nevada",1966,24000,39.25,39.125,-115,-115.125,Geologic Quadrangle Map GQ-476,"Brokaw, A.L.; Heidrick, Tom"
367,1278,3,yes,USGS_I-449_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_1278.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_1278.htm,"Brokaw, A.L., and Shawe, D.R., 1965, Geologic map and sections of the Ely 3 SW quadrangle, White Pine County, Nevada: U.S. Geological Survey, Miscellaneous Geologic Investigations Map I-449, scale 1:24,000.",1278,"Geologic map and sections of the Ely 3 SW quadrangle, White Pine County, Nevada",1965,24000,39.125,39,-114.875,-115,Miscellaneous Geologic Investigations Map I-449,"Brokaw, A.L.; Shawe, D.R."
368,21299,3,yes,USGS_B-1227_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_21299.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_21299.htm,"Bromfield, C.S., 1967, Geology of the Mount Wilson quadrangle, western San Juan Mountains, Colorado: U.S. Geological Survey, Bulletin 1227, scale 1:24,000.",21299,"Geology of the Mount Wilson quadrangle, western San Juan Mountains, Colorado",1967,24000,37.875,37.75,-107.875,-108,Bulletin 1227,"Bromfield, C.S."
369,12269,3,yes,USGS_OF-67-28_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_12269.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_12269.htm,"Bromfield, C.S., Baker, A.A., and Crittenden, M.D., 1967, Geologic map of the Heber quadrangle, Wasatch and Summit Counties, Utah: U.S. Geological Survey, Open-File Report OF-67-28, scale 1:24,000.",12269,"Geologic map of the Heber quadrangle, Wasatch and Summit Counties, Utah",1967,24000,40.625,40.5,-111.375,-111.5,Open-File Report OF-67-28,"Bromfield, C.S.; Baker, A.A.; Crittenden, M.D."
370,2166,3,yes,USGS_GQ-864_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2166.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2166.htm,"Bromfield, C.S., Baker, A.A., and Crittenden, M.D., 1970, Geologic map of the Heber quadrangle, Wasatch and Summit Counties, Utah: U.S. Geological Survey, Geologic Quadrangle Map GQ-864, scale 1:24,000.",2166,"Geologic map of the Heber quadrangle, Wasatch and Summit Counties, Utah",1970,24000,40.625,40.5,-111.375,-111.5,Geologic Quadrangle Map GQ-864,"Bromfield, C.S.; Baker, A.A.; Crittenden, M.D."
371,2692,3,yes,USGS_MF-273_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2692.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2692.htm,"Bromfield, C.S., and Conroy, A.R., 1963, Preliminary geologic map of the Mount Wilson quadrangle, San Miguel County, Colorado: U.S. Geological Survey, Mineral Investigations Field Studies Map MF-273, scale 1:24,000.",2692,"Preliminary geologic map of the Mount Wilson quadrangle, San Miguel County, Colorado",1963,24000,37.875,37.75,-107.875,-108,Mineral Investigations Field Studies Map MF-273,"Bromfield, C.S.; Conroy, A.R."
372,2154,3,yes,USGS_GQ-852_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2154.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2154.htm,"Bromfield, C.S., and Crittenden, M.D., 1971, Geologic map of the Park City East quadrangle, Summit and Wasatch Counties, Utah: U.S. Geological Survey, Geologic Quadrangle Map GQ-852, scale 1:24,000.",2154,"Geologic map of the Park City East quadrangle, Summit and Wasatch Counties, Utah",1971,24000,40.75,40.625,-111.375,-111.5,Geologic Quadrangle Map GQ-852,"Bromfield, C.S.; Crittenden, M.D."
382,7434,3,yes,USGS_MF-1782_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_7434.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_7434.htm,"Brooks, W.E., and Ratte, J.C., 1985, Geologic map of the Bear Mountain quadrangle, Grant County, New Mexico: U.S. Geological Survey, Miscellaneous Field Studies Map MF-1782, scale 1:24,000.",7434,"Geologic map of the Bear Mountain quadrangle, Grant County, New Mexico",1985,24000,33.125,33,-108.75,-108.875,Miscellaneous Field Studies Map MF-1782,"Brooks, W.E.; Ratte, J.C."
383,3664,3,yes,USGS_MF-560-A_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_3664.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_3664.htm,"Brown, C.E., 1974, Map showing unconsolidated materials, Branford quadrangle, Connecticut: U.S. Geological Survey, Miscellaneous Field Studies Map MF-560-A, scale 1:24,000.",3664,"Map showing unconsolidated materials, Branford quadrangle, Connecticut",1974,24000,41.375,41.2,-72.75,-72.875,Miscellaneous Field Studies Map MF-560-A,"Brown, C.E."
384,20830,3,yes,USGS_B-1123-A_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_20830.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_20830.htm,"Brown, C.E., and Whitlow, J.W., 1960, Geology of the Dubuque South quadrangle, Iowa - Illinois: U.S. Geological Survey, Bulletin 1123-A, scale 1:24,000.",20830,"Geology of the Dubuque South quadrangle, Iowa - Illinois",1960,24000,42.5,42.375,-90.625,-90.75,Bulletin 1123-A,"Brown, C.E.; Whitlow, J.W."
397,11215,3,yes,USGS_OF-79-1680_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_11215.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_11215.htm,"Brownfield, M.E., and Anderson, Kevin, 1979, Geologic map and coal sections of the Lay SE quadrangle, Moffat County, Colorado: U.S. Geological Survey, Open-File Report OF-79-1680, scale 1:24,000.",11215,"Geologic map and coal sections of the Lay SE quadrangle, Moffat County, Colorado",1979,24000,40.625,40.5,-107.75,-107.875,Open-File Report OF-79-1680,"Brownfield, M.E.; Anderson, Kevin"
398,19684,3,yes,USGS_C-117_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_19684.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_19684.htm,"Brownfield, M.E., and Anderson, Kevin, 1988, Geologic map and coal sections of the Lay SE quadrangle, Moffat County, Colorado: U.S. Geological Survey, Coal Investigations Map C-117, scale 1:24,000.",19684,"Geologic map and coal sections of the Lay SE quadrangle, Moffat County, Colorado",1988,24000,40.625,40.5,-107.75,-107.875,Coal Investigations Map C-117,"Brownfield, M.E.; Anderson, Kevin"
399,11214,3,yes,USGS_OF-79-1679_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_11214.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_11214.htm,"Brownfield, M.E., and Prost, G.L., 1979, Geologic map and coal sections of the Lay quadrangle, Moffat County, Colorado: U.S. Geological Survey, Open-File Report OF-79-1679, scale 1:24,000.",11214,"Geologic map and coal sections of the Lay quadrangle, Moffat County, Colorado",1979,24000,40.625,40.5,-107.875,-108,Open-File Report OF-79-1679,"Brownfield, M.E.; Prost, G.L."
410,7279,3,yes,USGS_MF-1497_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_7279.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_7279.htm,"Brown, J.L., 1982, Geologic map of the Alamo Mesa East quadrangle, San Juan County, New Mexico: U.S. Geological Survey, Miscellaneous Field Studies Map MF-1497, scale 1:24,000.",7279,"Geologic map of the Alamo Mesa East quadrangle, San Juan County, New Mexico",1982,24000,36.375,36.25,-108,-108.125,Miscellaneous Field Studies Map MF-1497,"Brown, J.L."
411,7280,3,yes,USGS_MF-1498_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_7280.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_7280.htm,"Brown, J.L., 1982, Geologic map of the Huerfano Trading Post SW quadrangle, San Juan County, New Mexico: U.S. Geological Survey, Miscellaneous Field Studies Map MF-1498, scale 1:24,000.",7280,"Geologic map of the Huerfano Trading Post SW quadrangle, San Juan County, New Mexico",1982,24000,36.375,36.25,-107.875,-108,Miscellaneous Field Studies Map MF-1498,"Brown, J.L."
413,5631,3,yes,USGS_MF-2032_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_5631.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_5631.htm,"Brown, V.M., 1988, Geologic map of exposed Precambrian rocks, Des Arc NE quadrangle, Iron and Madison Counties, southeast Missouri: U.S. Geological Survey, Miscellaneous Field Studies Map MF-2032, scale 1:24,000.",5631,"Geologic map of exposed Precambrian rocks, Des Arc NE quadrangle, Iron and Madison Counties, southeast Missouri",1988,24000,37.5,37.375,-90.5,-90.625,Miscellaneous Field Studies Map MF-2032,"Brown, V.M."
414,10922,3,yes,USGS_GQ-1387_2.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10922.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10922.htm,"Brown, W.R., 1977, Geologic map of the Willard quadrangle, eastern Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1387, scale 1:24,000.",10922,"Geologic map of the Willard quadrangle, eastern Kentucky",1977,24000,38.25,38.125,-82.875,-83,Geologic Quadrangle Map GQ-1387,"Brown, W.R."
415,10718,3,yes,USGS_GQ-1179_2.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_10718.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_10718.htm,"Brown, W.R., and Osolnik, M.J., 1974, Geologic map of the Livingston quadrangle, southeastern Kentucky: U.S. Geological Survey, Geologic Quadrangle Map GQ-1179, scale 1:24,000.",10718,"Geologic map of the Livingston quadrangle, southeastern Kentucky",1974,24000,37.375,37.25,-84.125,-84.25,Geologic Quadrangle Map GQ-1179,"Brown, W.R.; Osolnik, M.J."
417,2090,3,yes,USGS_GQ-788_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2090.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2090.htm,"Bryant, Bruce, 1969, Geologic map of the Maroon Bells quadrangle, Pitkin and Gunnison Counties, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-788, scale 1:24,000.",2090,"Geologic map of the Maroon Bells quadrangle, Pitkin and Gunnison Counties, Colorado",1969,24000,39.125,39,-106.875,-107,Geologic Quadrangle Map GQ-788,"Bryant, Bruce"
418,2165,3,yes,USGS_GQ-863_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2165.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2165.htm,"Bryant, Bruce, 1970, Geologic map of the Hayden Peak quadrangle, Pitkin and Gunnison Counties, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-863, scale 1:24,000.",2165,"Geologic map of the Hayden Peak quadrangle, Pitkin and Gunnison Counties, Colorado",1970,24000,39.125,39,-106.75,-106.875,Geologic Quadrangle Map GQ-863,"Bryant, Bruce"
419,12280,3,yes,USGS_OF-70-45_2.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_12280.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_12280.htm,"Bryant, Bruce, 1970, Geologic map of the Highland Peak quadrangle, Pitkin County, Colorado: U.S. Geological Survey, Open-File Report OF-70-45, scale 1:24,000.",12280,"Geologic map of the Highland Peak quadrangle, Pitkin County, Colorado",1970,24000,39.25,39.125,-106.875,-107,Open-File Report OF-70-45,"Bryant, Bruce"
420,2233,3,yes,USGS_GQ-933_1.json,1,https://ngmdb.usgs.gov/Prodesc/proddesc_2233.htm,https://ngmdb.usgs.gov/Prodesc/proddesc_2233.htm,"Bryant, Bruce, 1971, Geologic map of the Aspen quadrangle, Pitkin County, Colorado: U.S. Geological Survey, Geologic Quadrangle Map GQ-933, scale 1:24,000.",2233,"Geologic map of the Aspen quadrangle, Pitkin County, Colorado",1971,24000,39.25,39.125,-106.75,-106.875,Geologic Quadrangle Map GQ-933,"Bryant, Bruce"
